Voter_ID,First_Name,Last_Name,DOB,Gender,Address,Pincode,Registration_Year,Last_Voted_Year,Masked_Aadhaar
BRBYA6689756,Kritika,Dugar,06-04-1889,Male,"758, Bains Zila, Ville Lal Nagar, Tirupati, Goa",814675,2013,2024,XXXX-XXXX-4489
ORWUF8750847,Jagat,Vaidya,01-05-1975,Female,"41, Ramanathan Chowk, Ville Atwal Nagar, Khandwa, Odisha",424649,2011,2019,XXXX-XXXX-3063
KAQHU7239255,Darsh,Samra,16-02-2002,Female,"392, Desai Path, Ville Nayak Nagar, Yamunanagar, Uttar Pradesh",494264,2025,Never Voted,XXXX-XXXX-8401
GJMRL5165228,Kashish,Saraf,11-10-1940,Male,"623, Mitra Nagar, Ville Koshy Nagar, Loni, Goa",560653,1985,2004,XXXX-XXXX-8526
HRZYW7778043,Meera,Sarkar,17-04-1945,Female,"950, Bhatnagar Road, Ville Barad Nagar, Coimbatore, Tripura",244429,1973,Never Voted,XXXX-XXXX-3355
UPFVH8345144,Jatin,Saran,11-12-1968,Female,"882, Kumer, Ville Chandran Nagar, Farrukhabad, Andhra Pradesh",838872,2018,2024,XXXX-XXXX-9884
BRWGV5130364,Chandani,Lala,07-02-1978,Male,"331, Chaudhary Path, Ville Jhaveri Nagar, Mehsana, Tripura",682797,2016,2019,XXXX-XXXX-5151
ORCKC9153697,Baghyawati,Mani,09-02-1942,Male,"419, Soman Path, Ville Bose Nagar, Morena, Gujarat",456549,1966,2019,XXXX-XXXX-9128
ORAMJ3015816,Naksh,Chacko,17-08-1944,Female,"656, Dhar Circle, Ville Lall Nagar, Bathinda, Tamil Nadu",765494,1987,2009,XXXX-XXXX-9505
APXHT2917527,Gaurika,Lad,09-09-1992,Male,"1, Bala Nagar, Ville Walia Nagar, Danapur, Uttar Pradesh",627617,2023,2024,XXXX-XXXX-4520
MHXJP5697614,Indira,Kala,13-09-1958,Female,"89, Divan Ganj, Ville Dora Nagar, Ambattur, Tamil Nadu",632580,1980,2019,XXXX-XXXX-2996
ORBEJ8316983,Pooja,Mohan,07-01-1983,Male,"193, Rau Path, Ville Jain Nagar, Guntakal, Chhattisgarh",253439,2020,2024,XXXX-XXXX-6211
GJVCX8960485,Hemanii,Bail,04-05-1998,Female,"327, Kapoor Path, Ville Kumar Nagar, Tadepalligudem, Tamil Nadu",494014,2023,2024,XXXX-XXXX-0634
GJBPP8451483,Lavanya,Das,28-03-1955,Male,"964, Tailor, Ville Puri Nagar, Rajkot, Meghalaya",722307,2004,2004,XXXX-XXXX-0215
UPWEK7905494,Vrinda,Dutt,05-01-1967,Male,"962, Talwar Chowk, Ville Hayer Nagar, Dindigul, Tamil Nadu",331774,1998,2004,XXXX-XXXX-2473
APUSV9878994,Waida,Sengupta,16-07-1970,Male,"152, Baral Ganj, Ville Parmer Nagar, Sagar, Gujarat",153059,1996,Never Voted,XXXX-XXXX-7654
MPCCI3183631,Samarth,Sarin,02-10-1943,Female,"296, Bail, Ville Chokshi Nagar, Etawah, Arunachal Pradesh",388762,1964,2019,XXXX-XXXX-5140
KATRF0556400,Barkha,Prashad,21-02-1956,Male,"194, Deshpande Street, Ville Bassi Nagar, Bhilwara, Manipur",573101,1998,2024,XXXX-XXXX-0624
WBDXP2152834,Shivansh,Din,28-12-1985,Male,"943, Bhatt Nagar, Ville Vasa Nagar, Chennai, Meghalaya",161874,2004,2024,XXXX-XXXX-0448
PBLYC4352757,Nitara,Dixit,08-04-2007,Female,"990, Vaidya Road, Ville Nagy Nagar, Dhanbad, Kerala",301350,2025,Never Voted,XXXX-XXXX-6376
GJGLJ4442783,Arjun,Ben,11-02-1959,Male,"343, Srinivas Ganj, Ville Basak Nagar, Muzaffarpur, Chhattisgarh",832026,1990,2019,XXXX-XXXX-4009
ORDGY5468562,Lila,Patla,08-05-1990,Male,"401, Sura Road, Ville Nayar Nagar, Bardhaman, Kerala",319051,2019,2019,XXXX-XXXX-6951
BRXIY3448609,Odika,Jhaveri,09-06-2004,Male,"4, Mistry Marg, Ville Brar Nagar, Srikakulam, Jharkhand",267696,2023,2024,XXXX-XXXX-7888
KAIAN3890592,Mugdha,Tara,15-06-1963,Female,"139, Anne Nagar, Ville Soman Nagar, Motihari, Manipur",840421,2026,Never Voted,XXXX-XXXX-4036
MPKZW9611582,Dhruv,Majumdar,10-12-1952,Male,"562, Krishnan, Ville Swaminathan Nagar, Guntur, Madhya Pradesh",510433,2000,2004,XXXX-XXXX-6695
APVSI3681123,Udarsh,Bhatnagar,11-02-1968,Male,"400, Varkey Chowk, Ville Tiwari Nagar, Dibrugarh, Uttarakhand",321271,2026,Never Voted,XXXX-XXXX-8627
APZKU8505179,Jatinn,Senn,06-12-1951,Male,"815, Suri Street, Ville Madan Nagar, Katni, Odisha",763796,1982,2009,XXXX-XXXX-2411
UPPMA3961992,Indali,Choudhury,12-10-2001,Female,"893, Bansal Marg, Ville Cherian Nagar, Ramgarh, Sikkim",732439,2020,2024,XXXX-XXXX-9468
KLAUI4565278,Eta,Ram,09-05-1978,Male,"948, Das Nagar, Ville Sankaran Nagar, Bilaspur, West Bengal",860208,2025,Never Voted,XXXX-XXXX-5645
WBVSN7588926,Charan,Sanghvi,30-07-1984,Female,"969, Ramakrishnan Street, Ville Rau Nagar, Hazaribagh, Goa",225139,2005,2019,XXXX-XXXX-8145
KLKDR6025949,Ishita,Swamy,26-05-1961,Male,"498, Grover Zila, Ville Mander Nagar, Chittoor, Odisha",460715,1985,2019,XXXX-XXXX-4936
MPSHT3927269,Agastya,Agarwal,24-07-1954,Female,"921, Nori Zila, Ville Datta Nagar, Nadiad, West Bengal",690657,2014,2014,XXXX-XXXX-7998
APVUW5286541,Daksh,Dalal,23-04-1965,Male,"257, Kibe Street, Ville Ratti Nagar, Aurangabad, Meghalaya",889397,1998,Never Voted,XXXX-XXXX-5775
MPEKN8211143,Rehaan,Nadig,17-04-1961,Female,"236, De Marg, Ville Mannan Nagar, Morbi, Sikkim",743391,2018,2019,XXXX-XXXX-1182
ORFHL9200640,Chatresh,Sachdeva,13-04-1965,Male,"189, Bhattacharyya Road, Ville Kala Nagar, Deoghar, Jharkhand",874775,2004,2004,XXXX-XXXX-6065
APBGU4995150,Anirudh,Bhat,02-09-1951,Male,"44, Dewan Road, Ville Sawhney Nagar, Satna, Meghalaya",175148,2020,2024,XXXX-XXXX-3916
GJGND7945032,Daniel,Malhotra,19-01-1946,Male,"596, Deo Street, Ville Dhingra Nagar, Shahjahanpur, Tripura",432776,2010,Never Voted,XXXX-XXXX-7523
MPDEC6875002,Laksh,Bassi,27-12-1944,Female,"758, Mangal Path, Ville Mangal Nagar, Kamarhati, Mizoram",377156,2009,2024,XXXX-XXXX-1738
ORBHU4904876,Priya,Pandit,14-11-1976,Male,"676, Sharaf Road, Ville Grover Nagar, Faridabad, Sikkim",673741,2019,2019,XXXX-XXXX-5504
MPOXO2327766,Theodore,Dara,30-10-1944,Male,"515, Dalal Street, Ville Borde Nagar, Ludhiana, Punjab",628057,2009,2014,XXXX-XXXX-2201
GJBAM6950948,Triveni,Tandon,12-12-2004,Male,"127, Palan Zila, Ville Dara Nagar, Bhubaneswar, Uttarakhand",128203,2026,Never Voted,XXXX-XXXX-2384
GJZBW5789463,Lohit,Gala,06-03-1985,Male,"454, Tandon, Ville Bail Nagar, Amroha, Odisha",806433,2008,2014,XXXX-XXXX-2220
RJPAV0161307,Jagrati,Deol,15-02-1894,Male,"862, Mammen Circle, Ville Andra Nagar, Sagar, Haryana",340624,2025,Never Voted,XXXX-XXXX-0493
MPFMG7784896,Forum,Sarraf,17-05-1993,Male,"274, Sani Path, Ville Mital Nagar, Madanapalle, Tamil Nadu",562641,2024,2024,XXXX-XXXX-1284
GJOMP0199008,Waida,Batra,01-08-1991,Female,"548, Deep Ganj, Ville Ghose Nagar, Ambattur, Jharkhand",339918,2016,2024,XXXX-XXXX-2463
BRLKB6893465,Chasmum,Zachariah,15-04-2007,Male,"771, Dani Zila, Ville Sahni Nagar, Latur, Nagaland",857172,2026,Never Voted,XXXX-XXXX-4836
WBKZS1571882,Janaki,Wadhwa,20-04-1943,Male,"659, Karnik Road, Ville Panchal Nagar, Etawah, Bihar",884706,1989,2004,XXXX-XXXX-8861
OREAA4161859,Ekta,Warrior,20-10-1991,Male,"58, Bhagat Chowk, Ville Ben Nagar, Saharanpur, Chhattisgarh",768251,2010,2014,XXXX-XXXX-6287
DLHQF9915829,Pushti,Hayre,13-10-1974,Male,"245, Mittal Ganj, Ville Das Nagar, Chandigarh, Goa",650162,2021,2024,XXXX-XXXX-4910
KLFNV2496167,Ati,Rana,02-09-1995,Female,"580, Bhavsar Ganj, Ville Vohra Nagar, Malda, West Bengal",330517,2016,2019,XXXX-XXXX-5713
MHJMO3387152,Dominic,Chowdhury,08-03-1978,Female,"702, Nath, Ville Saxena Nagar, Mahbubnagar, Andhra Pradesh",873519,2004,2004,XXXX-XXXX-1046
TNMPN5763892,Rayaan,Pillai,08-02-1939,Female,"846, Keer Ganj, Ville Lalla Nagar, Gopalpur, Jharkhand",682255,2016,2024,XXXX-XXXX-1077
WBOYC9366827,Netra,Vaidya,08-05-1892,Male,"277, Nadkarni Zila, Ville Doshi Nagar, Hosur, Goa",787336,1949,2019,XXXX-XXXX-9381
PBNGL2927884,Rachit,Buch,11-08-1947,Female,"3, Nagar Ganj, Ville Muni Nagar, Howrah, Kerala",852342,1972,Never Voted,XXXX-XXXX-8488
KASAQ2203073,Omisha,Murthy,13-06-1936,Male,"770, Kalla, Ville Vaidya Nagar, Karaikudi, Nagaland",610358,1958,2004,XXXX-XXXX-1733
KLOTZ5914385,Ranbir,Balan,14-05-1974,Female,"911, Dugal Nagar, Ville Mital Nagar, Yamunanagar, Maharashtra",642655,2010,2024,XXXX-XXXX-2851
PBWXW0604598,Abhiram,Parsa,22-12-1966,Male,"292, Narayanan Ganj, Ville Chahal Nagar, Kochi, Mizoram",496636,2003,Never Voted,XXXX-XXXX-7824
APZJB1623702,Pooja,Cherian,04-10-1969,Female,"805, Mammen Street, Ville Sen Nagar, Dibrugarh, Assam",522184,2012,2019,XXXX-XXXX-0145
BRUPR7583658,Chaman,Ramachandran,28-11-1937,Male,"431, Bhat Zila, Ville Chaudhary Nagar, Bidhannagar, Manipur",157058,1965,2014,XXXX-XXXX-9135
KAMNT9715942,Damyanti,Nagi,19-01-1985,Female,"994, Gola Road, Ville Shere Nagar, Gandhidham, Andhra Pradesh",290158,2015,2019,XXXX-XXXX-2687
HRAPV0236540,Hitesh,Kuruvilla,17-01-1964,Male,"818, Sur Path, Ville Wable Nagar, Rajahmundry, Nagaland",668963,2001,2004,XXXX-XXXX-6547
APUDS6902626,Falak,Rama,05-12-1970,Male,"533, Sem Street, Ville Kota Nagar, Sonipat, Gujarat",739638,2016,2024,XXXX-XXXX-5413
TNMWV8899044,Vidhi,Sastry,26-08-1984,Male,"707, Soni Path, Ville Sarkar Nagar, Bettiah, Karnataka",509901,2016,2024,XXXX-XXXX-7893
DLYZS8771994,Rachita,Varughese,09-11-1971,Male,"353, Dhar Marg, Ville Gandhi Nagar, Pondicherry, Uttar Pradesh",440103,1994,1999,XXXX-XXXX-4208
UPNVO0191601,Balveer,Shankar,14-05-1959,Female,"226, Nayar Ganj, Ville Bose Nagar, South Dumdum, Telangana",470284,2024,2024,XXXX-XXXX-4355
APWAE7294301,Falak,Oak,08-08-1971,Male,"512, Lal, Ville Bawa Nagar, Amravati, Punjab",155158,2011,2024,XXXX-XXXX-0660
HRJEL0144948,Faraj,Rajan,09-05-1944,Female,"854, Char Ganj, Ville Gole Nagar, Chennai, Rajasthan",733366,2024,2024,XXXX-XXXX-7603
RJSFA5006283,Avi,Sridhar,13-05-1945,Female,"598, Sane, Ville Borra Nagar, Raichur, Odisha",363427,2024,2024,XXXX-XXXX-7145
MHVPT7730593,Isaiah,Goswami,03-11-1905,Female,"595, Saini Path, Ville Bora Nagar, Saharanpur, Arunachal Pradesh",483491,2001,2019,XXXX-XXXX-5665
HRGWW0096581,Lakshmi,Manda,20-09-1992,Male,"385, Choudhary Chowk, Ville Seshadri Nagar, Vadodara, Assam",510183,2019,2019,XXXX-XXXX-2596
UPWLB8189919,Manbir,Raju,25-02-1984,Female,"177, Nayak Path, Ville Soni Nagar, Muzaffarpur, Madhya Pradesh",322388,2017,2024,XXXX-XXXX-6452
ORSIY8826513,Veda,Shroff,15-11-1949,Male,"515, Loyal Marg, Ville Korpal Nagar, Alwar, Manipur",355169,1986,2014,XXXX-XXXX-3908
WBQYL1425027,Maya,Mohan,27-05-1952,Female,"77, Prakash Ganj, Ville Mand Nagar, Uluberia, Telangana",610030,2021,2024,XXXX-XXXX-2648
RJEFI3762970,Baghyawati,Bath,19-12-1971,Female,"574, Lanka, Ville Bhatia Nagar, Raebareli, Meghalaya",589920,2002,2019,XXXX-XXXX-9598
GJJIG3841199,Rajeshri,Mishra,28-07-1986,Male,"872, Shetty Zila, Ville Naidu Nagar, Mysore, Nagaland",393023,2008,2009,XXXX-XXXX-2206
GJTSF1808947,Zaitra,Saraf,16-05-1991,Female,"931, Bhatnagar Road, Ville Aggarwal Nagar, Ambattur, Mizoram",569180,2023,2024,XXXX-XXXX-8405
KAHBW9586466,Theodore,Kant,19-01-1987,Female,"406, Narayanan Road, Ville Boase Nagar, Patna, Odisha",710304,2018,2024,XXXX-XXXX-9567
TNKBQ9513932,Ekaja,Rana,14-03-1999,Female,"980, Sankaran Circle, Ville Krishna Nagar, Panipat, Uttar Pradesh",514979,2017,2019,XXXX-XXXX-4797
ORYCX0475273,Lakshmi,Oommen,13-10-1943,Male,"797, Raghavan Ganj, Ville Taneja Nagar, Dhule, Madhya Pradesh",638767,1994,Never Voted,XXXX-XXXX-9836
ORWMV2281698,Ekiya,Mandal,17-06-1911,Female,"730, Lad Road, Ville Dass Nagar, Chennai, Odisha",109527,1986,2004,XXXX-XXXX-9359
UPONL7703967,Harini,Gole,21-01-2005,Male,"313, Padmanabhan Circle, Ville Muni Nagar, Patna, Karnataka",414451,2025,Never Voted,XXXX-XXXX-4906
BRKTQ9840915,Charvi,Dhingra,25-02-1975,Male,"771, Keer Street, Ville Magar Nagar, Aizawl, Arunachal Pradesh",343281,2026,Never Voted,XXXX-XXXX-9213
PBOWZ4872457,Shravya,Bakshi,28-05-1981,Female,"621, Setty Street, Ville Sha Nagar, Chandrapur, Karnataka",103047,2000,2019,XXXX-XXXX-0690
KLXNQ3294605,Lekha,Pandit,24-04-1967,Male,"620, Talwar Path, Ville Srivastava Nagar, Madanapalle, Uttar Pradesh",722684,1995,2004,XXXX-XXXX-3215
DLUNJ8174098,Wazir,Bava,15-06-2002,Male,"492, Palan Chowk, Ville Nayar Nagar, Chinsurah, Himachal Pradesh",613023,2022,2024,XXXX-XXXX-9374
MPKFY6929003,Dalbir,Balasubramanian,11-11-1954,Female,"276, Cherian Path, Ville Sant Nagar, Karnal, Sikkim",263092,2008,2019,XXXX-XXXX-7802
BRGUK3701749,Hema,Samra,08-06-1959,Male,"948, Singh Chowk, Ville Wagle Nagar, Hapur, Maharashtra",455721,2001,2004,XXXX-XXXX-0770
KAGBA4649760,Manbir,Dhar,10-09-2001,Female,"731, Madan Path, Ville Sura Nagar, Thiruvananthapuram, Maharashtra",594116,2026,Never Voted,XXXX-XXXX-1353
RJHTV6711109,Vedant,Behl,16-10-1938,Male,"621, Srinivasan, Ville Viswanathan Nagar, Siliguri, Uttarakhand",452007,1996,2009,XXXX-XXXX-1846
HRTJH1718083,Vivaan,Anand,12-06-1893,Female,"982, Rama Nagar, Ville Kata Nagar, Ratlam, Andhra Pradesh",263449,1974,2009,XXXX-XXXX-9911
RJZFO8740379,Jyoti,Mahal,20-12-1969,Female,"664, Aurora, Ville Tank Nagar, Pune, Haryana",493605,1988,Never Voted,XXXX-XXXX-3661
BRJNN7750685,Warjas,Madan,02-10-1992,Female,"511, Chand Chowk, Ville Pau Nagar, Munger, Haryana",770358,2020,2024,XXXX-XXXX-8907
ORLLD0016346,Yadavi,Cheema,09-02-1977,Female,"178, Borra Marg, Ville Toor Nagar, Ghaziabad, Nagaland",128371,2008,2014,XXXX-XXXX-2174
ORCLU3174840,Ronith,Thaker,22-03-1971,Male,"934, Kumer Marg, Ville Apte Nagar, Secunderabad, West Bengal",381669,2011,2014,XXXX-XXXX-6220
KASTG9806802,Yachana,Sule,15-01-1996,Female,"696, Batta, Ville Upadhyay Nagar, Satna, Uttar Pradesh",483165,2017,2019,XXXX-XXXX-8453
MHOPX6187959,Zilmil,Sathe,16-08-1953,Female,"431, Chander Chowk, Ville Sidhu Nagar, Kamarhati, Haryana",567945,1991,2004,XXXX-XXXX-2718
ORSKM5546416,Vedant,Bawa,21-03-1966,Female,"230, Rastogi Zila, Ville Kashyap Nagar, Shahjahanpur, Rajasthan",774182,1987,2014,XXXX-XXXX-2758
BRNES9088461,Patrick,Lall,18-01-1959,Female,"55, Mall Ganj, Ville Dhaliwal Nagar, Amroha, Sikkim",280749,1977,2009,XXXX-XXXX-4652
KAZAA1962155,Jai,Prabhakar,14-06-1970,Male,"840, Barad Zila, Ville Bhatia Nagar, Adoni, West Bengal",389949,1990,2024,XXXX-XXXX-0876
TNTXE3000737,Mahika,Bora,18-12-1936,Female,"965, Mandal Circle, Ville Hayer Nagar, Jalandhar, Chhattisgarh",763348,2022,2024,XXXX-XXXX-5014
APNFF3902252,Ekani,Narayanan,21-05-1975,Female,"188, Raman Path, Ville Sharaf Nagar, Nangloi Jat, Haryana",288654,2001,2024,XXXX-XXXX-4177
RJBCB9644723,Gaurika,Divan,26-03-1998,Male,"906, Dey Nagar, Ville Varghese Nagar, Alwar, Gujarat",863657,2023,2024,XXXX-XXXX-0741
GJJEJ9203200,Yashasvi,Lal,27-04-1997,Male,"181, Bali Street, Ville Bir Nagar, Guwahati, Himachal Pradesh",804163,2020,2024,XXXX-XXXX-4125
PBJJD8926054,Yashasvi,Sahni,29-11-1947,Male,"943, Raman Zila, Ville Vyas Nagar, Jaunpur, Madhya Pradesh",444034,1996,2024,XXXX-XXXX-0511
APITM0686895,Charita,Bhandari,29-11-1939,Female,"286, Patil Ganj, Ville Gera Nagar, Gulbarga, Telangana",319439,1958,1999,XXXX-XXXX-7336
MPVSD0619460,Saksham,Mital,13-06-1969,Male,"793, Yohannan Circle, Ville Khanna Nagar, Dhule, Meghalaya",774777,2018,2019,XXXX-XXXX-6830
WBCIG7006367,Amara,D’Alia,19-11-1955,Male,"997, Vig Road, Ville Pai Nagar, Thoothukudi, Madhya Pradesh",291767,2004,2009,XXXX-XXXX-4793
KLVMM9378153,Charles,Balasubramanian,12-07-1984,Male,"783, Goswami, Ville Kamdar Nagar, Saharsa, Karnataka",203359,2008,2019,XXXX-XXXX-8570
DLPEY6402047,Gautam,Kohli,03-05-1997,Male,"70, Halder Path, Ville Chana Nagar, Anand, Uttarakhand",251226,2023,2024,XXXX-XXXX-5286
UPTBI1011686,Mohammed,Setty,02-04-1994,Female,"460, Badami Zila, Ville Verma Nagar, Bilaspur, Manipur",555165,2025,Never Voted,XXXX-XXXX-6989
WBVBZ6168707,Arin,Shan,02-06-1941,Male,"313, Sane Marg, Ville Basu Nagar, Ramgarh, Rajasthan",563725,2017,2019,XXXX-XXXX-9607
MPBKM3983212,Chatura,Modi,02-01-1945,Female,"833, Subramanian Chowk, Ville Baral Nagar, Saharsa, Gujarat",304449,1989,2019,XXXX-XXXX-2289
WBHQH7953149,Omisha,Merchant,07-10-2000,Male,"569, Bhavsar Zila, Ville Kata Nagar, Rewa, Manipur",222460,2025,Never Voted,XXXX-XXXX-0549
BRVIG9857117,Chandani,Modee,16-04-1978,Female,"63, Padmanabhan Marg, Ville Anand Nagar, Warangal, West Bengal",589825,1997,2019,XXXX-XXXX-9559
BRDUP8722535,Yashawini,Kakar,17-12-1953,Female,"115, Patil Street, Ville Barad Nagar, Hyderabad, Chhattisgarh",364498,2003,2019,XXXX-XXXX-9171
MPEQX6328419,Jonathan,Modi,14-02-1968,Female,"627, Sandhu Zila, Ville Magar Nagar, Bally, Mizoram",826775,2000,2014,XXXX-XXXX-1420
UPWYY1754871,Ganga,Kar,17-07-1947,Female,"300, Kapoor Street, Ville Padmanabhan Nagar, Lucknow, Meghalaya",200627,1994,2004,XXXX-XXXX-8825
ORUEL8808017,Vedika,Meetra,19-07-2004,Male,"489, Pathak Chowk, Ville Rege Nagar, Varanasi, Chhattisgarh",101159,2022,2024,XXXX-XXXX-0188
GJGGO3893434,Ria,Tripathi,20-11-1948,Female,"265, Sarma Path, Ville Zacharia Nagar, Ghaziabad, Uttar Pradesh",688582,2025,Never Voted,XXXX-XXXX-4452
HRRQC7552209,Kashvi,Lala,02-05-1903,Female,"81, Loyal Nagar, Ville Muni Nagar, Madhyamgram, Maharashtra",448345,1972,2019,XXXX-XXXX-4163
HRSIL3214764,Eshana,Singhal,25-12-1983,Female,"566, Dhingra Circle, Ville Gupta Nagar, Khandwa, Haryana",780086,2019,2024,XXXX-XXXX-9587
HRDDZ3054570,Lopa,Gade,12-08-1978,Female,"687, Nair Zila, Ville Doctor Nagar, Guntur, Uttarakhand",819388,2021,2024,XXXX-XXXX-2661
UPXCK9576008,Vaishnavi,Varma,06-06-1980,Male,"945, Guha Marg, Ville Nagy Nagar, Karimnagar, West Bengal",380584,2017,2024,XXXX-XXXX-4199
UPWIJ4100132,Osha,Ganesan,06-01-2005,Female,"235, Purohit, Ville Pall Nagar, Jhansi, Sikkim",562686,2023,2024,XXXX-XXXX-6419
KLDXD1019178,Kashvi,Sidhu,02-03-2002,Male,"951, Sarkar Circle, Ville Bora Nagar, Thrissur, Himachal Pradesh",468289,2022,2024,XXXX-XXXX-4084
HRHLF6346435,Bimala,Dalal,07-02-1964,Male,"572, Patla Ganj, Ville Das Nagar, Maheshtala, Sikkim",520298,2005,2014,XXXX-XXXX-5702
UPMHC3919472,Jeet,Dara,12-12-1961,Female,"340, Upadhyay Circle, Ville Dhar Nagar, Shahjahanpur, Bihar",721709,2012,2014,XXXX-XXXX-8725
WBQTH2076278,Qarin,Behl,08-07-1985,Female,"944, Sridhar Road, Ville Bhattacharyya Nagar, Pallavaram, Assam",348908,2008,2009,XXXX-XXXX-7178
RJNRJ6108424,Neha,Iyengar,24-09-1895,Female,"602, Hayre Road, Ville Pillay Nagar, Hyderabad, Uttarakhand",890612,1968,2014,XXXX-XXXX-2711
KLSBR0725552,Harish,Shere,13-08-2004,Male,"791, Rama Circle, Ville Bahl Nagar, Ozhukarai, Uttar Pradesh",700061,2024,2024,XXXX-XXXX-9432
KABUW6061498,Lila,Srinivas,28-12-1961,Female,"246, Bora Nagar, Ville Magar Nagar, Secunderabad, Jharkhand",249226,1991,2024,XXXX-XXXX-4421
BRTTH1176696,Ubika,Minhas,17-01-1996,Female,"508, Srivastava Street, Ville Gulati Nagar, Tinsukia, Sikkim",581459,2015,2019,XXXX-XXXX-7171
GJMUL9983435,Pratyush,Dada,18-02-1981,Female,"365, Jaggi Ganj, Ville Vig Nagar, Ghaziabad, Andhra Pradesh",355798,2020,2024,XXXX-XXXX-7589
MPCXY4328568,Maanav,Comar,05-05-1971,Female,"307, Subramanian Street, Ville Rajagopal Nagar, Khora , Haryana",131671,1996,Never Voted,XXXX-XXXX-4287
APCLD7448019,Kashish,Yohannan,18-03-1960,Male,"243, Saran Street, Ville Wason Nagar, Rewa, Jharkhand",497522,2001,2009,XXXX-XXXX-2924
PBBES0385893,Bhavani,Mahajan,04-02-1988,Male,"589, Ray Nagar, Ville Bahl Nagar, Bikaner, Himachal Pradesh",479082,2006,2024,XXXX-XXXX-2530
DLVUI2641793,Rushil,Narayanan,11-04-1979,Female,"646, Balay Chowk, Ville Johal Nagar, Danapur, Manipur",306764,2004,2024,XXXX-XXXX-0571
APYSE7948185,Dalbir,Mishra,20-05-1940,Female,"466, Lata Street, Ville Mani Nagar, Erode, Karnataka",258255,2003,2009,XXXX-XXXX-2748
HRVBU4830481,Samarth,Banik,11-02-1947,Female,"334, Ramachandran Zila, Ville Pandya Nagar, Guntur, Haryana",565692,2024,2024,XXXX-XXXX-6475
HRCBX0322437,Yashvi,Contractor,05-07-2000,Male,"537, Kade Road, Ville Kala Nagar, Firozabad, Uttarakhand",478969,2024,2024,XXXX-XXXX-4150
ORANK1084227,Zaitra,Sunder,07-09-1911,Male,"739, Baria Path, Ville Sood Nagar, Nellore, West Bengal",710906,1960,2004,XXXX-XXXX-4275
ORYTY6812519,Anika,Merchant,10-08-1971,Female,"372, Krishnan Road, Ville Bassi Nagar, Karawal Nagar, Himachal Pradesh",789082,2015,2019,XXXX-XXXX-6360
TNRNU4772447,Nicholas,Aggarwal,20-03-1992,Male,"749, Dasgupta Street, Ville Om Nagar, Pali, Punjab",176550,2023,Never Voted,XXXX-XXXX-8125
UPBJX7339230,Radha,Srinivasan,02-10-1989,Female,"440, Manda Road, Ville Butala Nagar, Shahjahanpur, Punjab",738172,2018,2019,XXXX-XXXX-1272
DLUGM9558707,Bhavna,Varghese,11-09-1968,Female,"670, Dube Ganj, Ville Mishra Nagar, Gopalpur, Bihar",304966,1995,2009,XXXX-XXXX-2843
KLBUR6720488,Ekbal,Koshy,16-11-1985,Male,"484, Narasimhan, Ville Gera Nagar, Bilaspur, Odisha",637022,2010,2019,XXXX-XXXX-2307
PBFPL1440142,Pratyush,Sampath,02-03-1980,Female,"733, Sangha Chowk, Ville Vohra Nagar, Nandyal, Karnataka",419680,2005,2009,XXXX-XXXX-5109
RJRHF2903976,Mitesh,Kara,09-07-1964,Female,"501, Sibal, Ville Roy Nagar, Nashik, Karnataka",744144,2015,2019,XXXX-XXXX-1799
PBXFH0238320,Triya,Raj,24-08-1949,Female,"932, Bakshi Street, Ville Jayaraman Nagar, Surendranagar Dudhrej, Nagaland",824423,2003,2009,XXXX-XXXX-3540
DLGWT9638958,Damyanti,Sathe,05-11-1998,Female,"703, Lanka, Ville Prashad Nagar, Ambarnath, Gujarat",152390,2019,2019,XXXX-XXXX-7288
GJGAE7822571,Rishi,Vora,02-01-1948,Male,"458, Murty Road, Ville Rana Nagar, Ajmer, Uttar Pradesh",759234,1967,2014,XXXX-XXXX-7586
KLVXM8944022,Anita,Chana,11-11-1897,Female,"682, Kunda Street, Ville Rama Nagar, Kavali, Assam",715728,1975,1999,XXXX-XXXX-2296
PBFZO2517379,Mason,Khalsa,08-10-2004,Male,"576, Patla Nagar, Ville Minhas Nagar, Gurgaon, Nagaland",743209,2023,2024,XXXX-XXXX-8355
UPUNW2044297,Shaurya,Sekhon,28-01-1992,Female,"433, Pradhan Zila, Ville Kata Nagar, Sultan Pur Majra, Uttarakhand",504442,2022,2024,XXXX-XXXX-1781
WBVHC4427418,Jonathan,Shan,15-07-1974,Male,"593, Buch Nagar, Ville Sachdeva Nagar, Bhiwandi, Kerala",755316,2009,Never Voted,XXXX-XXXX-0823
TNVTQ5810281,Neha,Purohit,20-04-1973,Female,"817, Mammen Marg, Ville Ray Nagar, Guna, Madhya Pradesh",106745,1999,2014,XXXX-XXXX-8734
APYOQ1998598,Shaurya,Bumb,11-08-1979,Male,"878, Bhattacharyya Chowk, Ville Trivedi Nagar, Danapur, Kerala",641043,2010,2024,XXXX-XXXX-6064
MHNVM0911567,Amruta,Jayaraman,06-02-1947,Male,"248, Bains Path, Ville Gade Nagar, Narasaraopet, Himachal Pradesh",505978,1980,2024,XXXX-XXXX-4468
UPMSN6278468,Lekha,Choudhary,14-10-1991,Male,"680, Sodhi Street, Ville Ramanathan Nagar, Kanpur, Nagaland",268558,2012,2014,XXXX-XXXX-3155
MPDKY6963502,Pallavi,Kakar,13-10-1972,Female,"594, Iyer Circle, Ville Rastogi Nagar, Bahraich, Mizoram",644249,2010,2019,XXXX-XXXX-7105
